entry_time,exit_time,side,entry_px,exit_px,size_mult,notional,gross_return,pnl,win,hold_hours
2022-07-30 21:00:00+00:00,2022-08-02 21:00:00+00:00,LONG,23951.8,23016.9,0.6809856395950814,680.9856395950814,-0.03903255705207953,-27.39779359665598,False,72
2022-08-08 15:00:00+00:00,2022-08-11 15:00:00+00:00,LONG,24139.3,24550.8,1.3683737896206656,1368.3737896206655,0.01704689034064777,21.684469389135305,True,72
2022-08-11 15:00:00+00:00,2022-08-14 15:00:00+00:00,LONG,24550.8,24501.9,0.7580984617410428,758.0984617410428,-0.0019917884549586207,-2.41968991790695,False,72
2022-08-17 10:00:00+00:00,2022-08-20 10:00:00+00:00,SHORT,23817.9,21195.4,0.8359878638670094,835.9878638670094,0.11010626461610806,91.04431551815546,True,72
2022-08-20 10:00:00+00:00,2022-08-23 10:00:00+00:00,SHORT,21195.4,21430.3,0.82579530516799,825.79530516799,-0.01108259339290596,-10.142907959149115,False,72
2022-08-26 16:00:00+00:00,2022-08-29 16:00:00+00:00,SHORT,20769.6,20249.1,0.8725892479656386,872.5892479656386,0.02506066558816733,20.820560241538523,True,72
2022-08-30 16:00:00+00:00,2022-09-02 16:00:00+00:00,SHORT,19743.7,20344.8,1.0868572693296268,1086.857269329627,-0.03044515465692843,-34.39376637794296,False,72
2022-09-02 19:00:00+00:00,2022-09-05 19:00:00+00:00,SHORT,19926.4,19731.2,0.965991599841967,965.9915998419671,0.009796049462020284,8.303711572137654,True,72
2022-09-05 19:00:00+00:00,2022-09-08 19:00:00+00:00,SHORT,19731.2,19194.2,1.7845352684981741,1784.5352684981742,0.027215780084333452,46.42607709798545,True,72
2022-09-09 19:00:00+00:00,2022-09-12 19:00:00+00:00,LONG,21162.0,22390.2,0.7952099097830595,795.2099097830595,0.05803799262829612,45.19813499019756,True,72
2022-09-12 19:00:00+00:00,2022-09-15 19:00:00+00:00,LONG,22390.2,19751.7,0.9099118076829784,909.9118076829784,-0.11784173433019807,-108.31747967410739,False,72
2022-09-15 19:00:00+00:00,2022-09-18 19:00:00+00:00,SHORT,19751.7,19630.0,0.6084657365393461,608.4657365393462,0.0061614949599275715,3.0188996851285834,True,72
2022-09-18 19:00:00+00:00,2022-09-21 19:00:00+00:00,SHORT,19630.0,19627.5,1.3186430755639607,1318.6430755639606,0.00012735608762093342,-1.414434467604492,False,72
2022-09-21 22:00:00+00:00,2022-09-24 22:00:00+00:00,SHORT,18455.4,18941.5,0.5081998015451776,508.19980154517765,-0.0263391744421686,-13.995402986228111,False,72
2022-09-26 00:00:00+00:00,2022-09-29 00:00:00+00:00,SHORT,18799.7,19407.4,1.1102591300243108,1110.2591300243107,-0.03232498390931782,-37.221419469238214,False,72
2022-10-03 00:00:00+00:00,2022-10-06 00:00:00+00:00,SHORT,19049.3,20149.9,1.1277759147802051,1127.775914780205,-0.05777640123259142,-66.51216485053021,False,72
2022-10-06 05:00:00+00:00,2022-10-09 05:00:00+00:00,LONG,20346.6,19379.4,1.1852769937087255,1185.2769937087255,-0.047536197693963445,-57.76589388749511,False,72
2022-10-10 01:00:00+00:00,2022-10-13 01:00:00+00:00,SHORT,19484.2,19141.5,1.5739835928835055,1573.9835928835055,0.017588610258568504,25.79540365714913,True,72
2022-10-13 03:00:00+00:00,2022-10-16 03:00:00+00:00,SHORT,19079.6,19106.0,1.6558327024531811,1655.8327024531811,-0.0013836768066417537,-4.27813654900722,False,72
2022-10-20 02:00:00+00:00,2022-10-23 02:00:00+00:00,SHORT,19036.3,19170.5,1.599580234077741,1599.580234077741,-0.0070496892778533216,-13.196039906137246,False,72
2022-10-25 20:00:00+00:00,2022-10-28 20:00:00+00:00,LONG,20266.7,20597.3,1.4415026918181342,1441.5026918181343,0.0163124731702744,21.78467075497988,True,72
2022-10-29 09:00:00+00:00,2022-11-01 09:00:00+00:00,LONG,20912.6,20572.9,1.2027048006845487,1202.7048006845487,-0.016243795606476374,-20.979736718069173,False,72
2022-11-04 16:00:00+00:00,2022-11-07 16:00:00+00:00,LONG,20829.2,20756.3,1.0963797884127704,1096.3797884127705,-0.0034998943790448545,-5.152869204859567,False,72
2022-11-08 16:00:00+00:00,2022-11-11 16:00:00+00:00,SHORT,19513.8,16864.7,1.0061184557247767,1006.1184557247766,0.1357552091340487,135.37847922367342,True,72
2022-12-13 12:00:00+00:00,2022-12-16 12:00:00+00:00,LONG,17436.9,17018.7,1.9641977161456414,1964.1977161456414,-0.023983620941795847,-49.46561073815295,False,72
2023-01-10 23:00:00+00:00,2023-01-13 23:00:00+00:00,LONG,17419.8,19842.1,2.47478210640051,2474.78210640051,0.13905440935027946,341.15962554848284,True,72
2023-01-13 23:00:00+00:00,2023-01-16 23:00:00+00:00,LONG,19842.1,21192.6,0.7114649835446553,711.4649835446553,0.06806235227118096,47.57022235837271,True,72
2023-01-16 23:00:00+00:00,2023-01-19 23:00:00+00:00,LONG,21192.6,21062.4,0.6666309044568132,666.6309044568131,-0.006143653916933167,-4.895506652662975,False,72
2023-01-19 23:00:00+00:00,2023-01-22 23:00:00+00:00,LONG,21062.4,22674.1,1.2924238767235743,1292.4238767235743,0.07652024460650253,97.34568253010389,True,72
2023-01-29 21:00:00+00:00,2023-02-01 21:00:00+00:00,LONG,23701.0,23572.7,1.4292904331471172,1429.2904331471173,-0.005413273701531551,-9.45228883338247,False,72
2023-02-02 00:00:00+00:00,2023-02-05 00:00:00+00:00,LONG,23730.1,23322.6,1.1286317092131455,1128.6317092131455,-0.017172283302640978,-20.735541506007824,False,72
2023-02-16 08:00:00+00:00,2023-02-19 08:00:00+00:00,LONG,24630.8,24576.6,0.7807850358611448,780.7850358611448,-0.002200496938792096,-2.6550571243005,False,72
2023-02-19 17:00:00+00:00,2023-02-22 17:00:00+00:00,LONG,24781.1,23627.9,0.8910651741104171,891.065174110417,-0.04653546452740187,-42.53541001035099,False,72
2023-02-24 16:00:00+00:00,2023-02-27 16:00:00+00:00,SHORT,23337.1,23546.5,0.911572100192491,911.572100192491,-0.008972837241988163,-9.27327460959554,False,72
2023-03-02 18:00:00+00:00,2023-03-05 18:00:00+00:00,SHORT,23262.6,22417.3,1.3269080968568616,1326.9080968568617,0.03633729677680053,46.62396359479913,True,72
2023-03-05 22:00:00+00:00,2023-03-08 22:00:00+00:00,SHORT,22473.6,22004.9,0.7198919896177961,719.8919896177961,0.020855581660259026,14.149895788498933,True,72
2023-03-09 00:00:00+00:00,2023-03-12 00:00:00+00:00,SHORT,21695.3,20447.3,1.8027386440734814,1802.7386440734813,0.057523979848169926,101.53741506031193,True,72
2023-03-14 00:00:00+00:00,2023-03-17 00:00:00+00:00,LONG,24119.5,24990.5,0.5419645152080755,541.9645152080756,0.0361118596985841,18.920989116555486,True,72
2023-03-17 06:00:00+00:00,2023-03-20 06:00:00+00:00,LONG,25754.6,27510.1,0.5681807307660436,568.1807307660436,0.06816258066520153,38.04684801633435,True,72
2023-03-20 08:00:00+00:00,2023-03-23 08:00:00+00:00,LONG,28168.5,27616.3,0.7489644020157739,748.9644020157739,-0.019603457763104237,-15.581049303403775,False,72
2023-03-23 12:00:00+00:00,2023-03-26 12:00:00+00:00,LONG,27573.5,27852.0,0.583828924723223,583.828924723223,0.010100277440295846,5.196239407706283,True,72
2023-03-29 09:00:00+00:00,2023-04-01 09:00:00+00:00,LONG,28498.1,28426.4,0.815262091530555,815.2620915305549,-0.0025159572041644207,-3.0294790423051188,False,72
2023-04-01 09:00:00+00:00,2023-04-04 09:00:00+00:00,LONG,28426.4,28087.9,0.9639814281581776,963.9814281581776,-0.011907944727436504,-12.635815278572695,False,72
2023-04-05 02:00:00+00:00,2023-04-08 02:00:00+00:00,LONG,28560.0,27892.0,1.0487567216847316,1048.7567216847315,-0.023389355742296947,-25.78825211663097,False,72
2023-04-10 17:00:00+00:00,2023-04-13 17:00:00+00:00,LONG,29033.1,30312.7,1.5486758103415739,1548.6758103415739,0.04407383296995504,66.3976680171944,True,72
2023-04-13 17:00:00+00:00,2023-04-16 17:00:00+00:00,LONG,30312.7,30335.0,1.3687676828115702,1368.7676828115702,0.0007356652492189752,-0.6355664008754314,False,72
2023-04-22 16:00:00+00:00,2023-04-25 16:00:00+00:00,SHORT,27477.1,27329.5,1.2226972403442002,1222.6972403442003,0.00537174592660794,5.100782231880688,True,72
2023-05-08 14:00:00+00:00,2023-05-11 14:00:00+00:00,SHORT,27844.6,27197.0,1.254456343892955,1254.456343892955,0.023257651393806977,27.67036072234044,True,72
2023-05-11 19:00:00+00:00,2023-05-14 19:00:00+00:00,SHORT,26950.8,26909.0,0.9839381690663448,983.9381690663448,0.0015509743681078048,0.34533707714521067,True,72
2023-05-18 19:00:00+00:00,2023-05-21 19:00:00+00:00,SHORT,26600.4,26860.0,1.2226799964161355,1222.6799964161355,-0.009759251740575348,-13.399657878890192,False,72
2023-05-22 03:00:00+00:00,2023-05-25 03:00:00+00:00,SHORT,26640.6,26114.3,2.469925798004572,2469.9257980045722,0.01975556106093701,45.83085896085741,True,72
2023-05-25 03:00:00+00:00,2023-05-28 03:00:00+00:00,SHORT,26114.3,27089.4,1.513156882820018,1513.156882820018,-0.03733969510957613,-58.316604916840106,False,72
2023-05-31 15:00:00+00:00,2023-06-03 15:00:00+00:00,SHORT,27022.9,27158.2,1.436426492822047,1436.4264928220468,-0.0050068645482164165,-8.915704674416006,False,72
2023-06-04 05:00:00+00:00,2023-06-07 05:00:00+00:00,SHORT,27045.8,26917.2,2.067967766896812,2067.967766896812,0.004754897248371193,7.351412924261798,True,72
2023-06-08 07:00:00+00:00,2023-06-11 07:00:00+00:00,SHORT,26413.3,25776.0,0.8339663601812985,833.9663601812986,0.024127996123165185,19.121177473086995,True,72
2023-06-11 07:00:00+00:00,2023-06-14 07:00:00+00:00,SHORT,25776.0,25879.1,1.0525068312068486,1052.5068312068486,-0.0039998448168838685,-5.472872190985797,False,72
2023-06-14 07:00:00+00:00,2023-06-17 07:00:00+00:00,SHORT,25879.1,26654.6,1.9022385091325087,1902.2385091325086,-0.0299662662148219,-59.28567177970969,False,72
2023-06-21 01:00:00+00:00,2023-06-24 01:00:00+00:00,LONG,28399.7,30481.6,1.3562132628997108,1356.2132628997108,0.0733071123990745,97.79262218502502,True,72
2023-06-24 01:00:00+00:00,2023-06-27 01:00:00+00:00,LONG,30481.6,30341.9,0.8044999404949504,804.4999404949505,-0.004583092751036633,-4.6524977740857505,False,72
2023-07-03 16:00:00+00:00,2023-07-06 16:00:00+00:00,LONG,31068.0,30390.3,2.2767538153632647,2276.7538153632645,-0.021813441483198193,-52.39594070151071,False,72
2023-07-13 16:00:00+00:00,2023-07-16 16:00:00+00:00,LONG,30915.5,30365.9,1.3860103269934267,1386.0103269934268,-0.01777749025569697,-26.30299747481313,False,72
2023-08-07 17:00:00+00:00,2023-08-10 17:00:00+00:00,SHORT,28930.3,29419.4,3.0,3000.0,-0.016906150299167422,-54.31845089750227,False,72
2023-08-16 17:00:00+00:00,2023-08-19 17:00:00+00:00,SHORT,29080.2,26240.1,2.898721586930697,2898.721586930697,0.09766439020364381,279.62341025340834,True,72
2023-08-19 17:00:00+00:00,2023-08-22 17:00:00+00:00,SHORT,26240.1,26008.2,0.6704652265546469,670.465226554647,0.008837618759074739,5.120757791641067,True,72
2023-08-22 17:00:00+00:00,2023-08-25 17:00:00+00:00,SHORT,26008.2,25926.9,2.3807523810984486,2380.7523810984485,0.003125937204420115,4.5851795852692785,True,72
2023-08-25 17:00:00+00:00,2023-08-28 17:00:00+00:00,SHORT,25926.9,26132.6,1.3434301827126722,1343.4301827126721,-0.00793384477126069,-12.270682749923933,False,72
2023-08-28 23:00:00+00:00,2023-08-31 23:00:00+00:00,SHORT,26046.1,26042.8,3.0,3000.0,0.00012669843085910681,-3.21990470742268,False,72
2023-09-01 19:00:00+00:00,2023-09-04 19:00:00+00:00,SHORT,25640.7,25900.8,1.0952918351746892,1095.2918351746891,-0.010144028829166096,-12.425022154571915,False,72
2023-09-05 00:00:00+00:00,2023-09-08 00:00:00+00:00,SHORT,25814.0,26240.7,3.0,3000.0,-0.016529790036414305,-53.189370109242915,False,72
2023-09-11 15:00:00+00:00,2023-09-14 15:00:00+00:00,SHORT,25138.8,26718.0,1.8611442310486692,1861.1442310486693,-0.06281922764809789,-119.14901621344886,False,72
2023-09-28 17:00:00+00:00,2023-10-01 17:00:00+00:00,LONG,27047.6,27099.9,1.5392066513109997,1539.2066513109996,0.0019336281222734897,1.1292052853921544,True,72
2023-10-01 17:00:00+00:00,2023-10-04 17:00:00+00:00,LONG,27099.9,27509.5,2.4823726306437743,2482.3726306437743,0.015114446916778324,34.54084219675616,True,72
2023-10-05 14:00:00+00:00,2023-10-08 14:00:00+00:00,LONG,27976.6,27898.1,1.3809508402791528,1380.9508402791528,-0.0028059163729687864,-5.531973581339262,False,72
2023-10-08 14:00:00+00:00,2023-10-11 14:00:00+00:00,LONG,27898.1,27132.7,1.3684962631985282,1368.4962631985281,-0.027435560127750613,-39.18765702942348,False,72
2023-10-16 06:00:00+00:00,2023-10-19 06:00:00+00:00,LONG,27903.4,28298.5,1.47991445539053,1479.9144553905298,0.014159564784219869,19.179047259737036,True,72
2023-10-19 06:00:00+00:00,2023-10-22 06:00:00+00:00,LONG,28298.5,30103.3,1.3701144447822018,1370.1144447822019,0.06377723200876373,85.73796948969435,True,72
2023-10-22 06:00:00+00:00,2023-10-25 06:00:00+00:00,LONG,30103.3,34011.5,1.3250551605508238,1325.0551605508238,0.12982629811349589,170.4369400978364,True,72
2023-10-25 06:00:00+00:00,2023-10-28 06:00:00+00:00,LONG,34011.5,34092.6,0.5608635870763056,560.8635870763055,0.002384487599782492,0.6643359640614118,True,72
2023-10-28 06:00:00+00:00,2023-10-31 06:00:00+00:00,LONG,34092.6,34285.2,1.2759689824262384,1275.9689824262384,0.005649319793738172,5.677194049705016,True,72
2023-10-31 21:00:00+00:00,2023-11-03 21:00:00+00:00,LONG,34651.7,34588.3,1.732684726800747,1732.684726800747,-0.0018296360640313036,-5.24940413591177,False,72
2023-11-05 00:00:00+00:00,2023-11-08 00:00:00+00:00,LONG,35069.7,35406.5,1.3632651340402124,1363.2651340402124,0.009603731996566944,11.456514826737855,True,72
2023-11-08 00:00:00+00:00,2023-11-11 00:00:00+00:00,LONG,35406.5,37330.3,1.3478203177888597,1347.8203177888597,0.05433465606597676,71.61596902444657,True,72
2023-11-15 23:00:00+00:00,2023-11-18 23:00:00+00:00,LONG,37736.3,36517.4,0.9226957751517492,922.6957751517492,-0.03230046400945508,-30.910736607147427,False,72
2023-11-20 20:00:00+00:00,2023-11-23 20:00:00+00:00,LONG,37584.5,37282.4,1.7165904310447688,1716.5904310447688,-0.008037887959132073,-15.857670073709805,False,72
2023-11-24 02:00:00+00:00,2023-11-27 02:00:00+00:00,LONG,37395.2,37473.5,1.0438746994983472,1043.8746994983471,0.0020938516173198973,0.9330690884259192,True,72
2023-11-28 18:00:00+00:00,2023-12-01 18:00:00+00:00,LONG,38202.4,38787.1,1.5575435162505724,1557.5435162505723,0.015305321131656502,21.96965147324377,True,72
2023-12-01 18:00:00+00:00,2023-12-04 18:00:00+00:00,LONG,38787.1,41622.7,1.4717710778627355,1471.7710778627356,0.07310678034707419,105.83031961705235,True,72
2023-12-04 18:00:00+00:00,2023-12-07 18:00:00+00:00,LONG,41622.7,43448.8,1.1989051979833334,1198.9051979833334,0.04387269446720188,51.160515208682966,True,72
2023-12-26 07:00:00+00:00,2023-12-29 07:00:00+00:00,SHORT,42710.7,42569.9,1.576601353644037,1576.601353644037,0.0032965978080433667,3.3054989422082928,True,72
2023-12-29 07:00:00+00:00,2024-01-01 07:00:00+00:00,SHORT,42569.9,42423.4,1.5080541896548385,1508.0541896548384,0.0034413987347867714,3.380150752682244,True,72
2024-01-01 07:00:00+00:00,2024-01-04 07:00:00+00:00,SHORT,42423.4,43163.8,1.2578467704682341,1257.8467704682341,-0.017452632273698088,-23.462153266202694,False,72
2024-01-04 07:00:00+00:00,2024-01-07 07:00:00+00:00,SHORT,43163.8,44015.3,0.6697542865040147,669.7542865040147,-0.019727178793340627,-14.016067701275798,False,72
2024-01-09 04:00:00+00:00,2024-01-12 04:00:00+00:00,LONG,46932.7,45997.3,0.937346475218503,937.346475218503,-0.01993066667803034,-19.80675592966881,False,72
2024-01-12 04:00:00+00:00,2024-01-15 04:00:00+00:00,SHORT,45997.3,42572.8,0.5308881243243,530.8881243243,0.07445002206651263,38.88756682160447,True,72
2024-01-15 04:00:00+00:00,2024-01-18 04:00:00+00:00,SHORT,42572.8,42594.0,0.8876584735363996,887.6584735363996,-0.0004979705351773056,-1.5072179333652707,False,72
2024-01-18 04:00:00+00:00,2024-01-21 04:00:00+00:00,SHORT,42594.0,41677.4,1.3086319378342244,1308.6319378342243,0.021519462835141057,26.59069802570114,True,72
2024-01-21 04:00:00+00:00,2024-01-24 04:00:00+00:00,SHORT,41677.4,39611.3,1.0356579125840077,1035.6579125840078,0.04957362983295499,50.098532496909655,True,72
2024-02-09 15:00:00+00:00,2024-02-12 15:00:00+00:00,LONG,47046.6,48813.9,1.1653947464498922,1165.3947464498922,0.03756488247822376,42.3794429953897,True,72
2024-02-12 15:00:00+00:00,2024-02-15 15:00:00+00:00,LONG,48813.9,52644.4,1.2535665886510388,1253.5665886510387,0.07847150094542732,96.86497184010484,True,72
2024-02-15 15:00:00+00:00,2024-02-18 15:00:00+00:00,LONG,52644.4,51919.2,0.8523466090621449,852.3466090621449,-0.013775444301768136,-12.76426916981109,False,72
2024-05-17 15:00:00+00:00,2024-05-20 15:00:00+00:00,LONG,66777.9,66963.0,1.1000362867067608,1100.0362867067608,0.002771875126351686,1.7291196771586292,True,72
2024-05-20 16:00:00+00:00,2024-05-23 16:00:00+00:00,LONG,67382.1,68102.9,1.753372626021322,1753.372626021322,0.010697202966366337,16.652135704995235,True,72
2024-05-31 17:00:00+00:00,2024-06-03 17:00:00+00:00,SHORT,67242.1,69122.2,1.458324216255169,1458.324216255169,-0.027960161862880417,-42.52497019455895,False,72
2024-06-04 17:00:00+00:00,2024-06-07 17:00:00+00:00,LONG,70858.1,70921.3,1.2729261212274396,1272.9261212274396,0.0008919234357116501,-0.3921587060206453,False,72
2024-06-11 12:00:00+00:00,2024-06-14 12:00:00+00:00,SHORT,66919.6,67034.1,2.1195178625992743,2119.5178625992744,-0.0017110084340012932,-6.169934374042882,False,72
2024-06-14 12:00:00+00:00,2024-06-17 12:00:00+00:00,SHORT,67034.1,65791.9,0.9474208356473658,947.4208356473658,0.01853086712583618,16.419624614853177,True,72
2024-06-17 14:00:00+00:00,2024-06-20 14:00:00+00:00,SHORT,65180.6,65118.8,1.6400511519448395,1640.0511519448396,0.0009481348744870832,-0.41307168923219106,False,72
2024-06-20 15:00:00+00:00,2024-06-23 15:00:00+00:00,SHORT,64933.3,64166.5,1.2644075794893863,1264.4075794893863,0.011809040969733564,13.414151813244548,True,72
2024-06-23 15:00:00+00:00,2024-06-26 15:00:00+00:00,SHORT,64166.5,61700.0,1.8845267347928383,1884.5267347928382,0.03843906088067761,70.17800580821509,True,72
2024-06-26 16:00:00+00:00,2024-06-29 16:00:00+00:00,SHORT,61453.3,61107.8,0.9151205298673811,915.1205298673812,0.005622155360249126,4.04680515642706,True,72
2024-06-29 16:00:00+00:00,2024-07-02 16:00:00+00:00,SHORT,61107.8,61945.0,1.5460858474178039,1546.085847417804,-0.013700378675062685,-23.037264590680465,False,72
2024-07-02 18:00:00+00:00,2024-07-05 18:00:00+00:00,SHORT,62144.2,56422.5,1.3986533299814232,1398.6533299814232,0.09207134374567538,127.09750752977546,True,72
2024-07-15 11:00:00+00:00,2024-07-18 11:00:00+00:00,LONG,62518.8,64591.4,0.981104008004897,981.1040080048971,0.03315162799030058,31.347870283565356,True,72
2024-07-19 16:00:00+00:00,2024-07-22 16:00:00+00:00,LONG,65791.5,67044.3,1.1791175489979935,1179.1175489979935,0.019041973507216037,21.03778407111571,True,72
2024-07-26 17:00:00+00:00,2024-07-29 17:00:00+00:00,LONG,67367.6,66920.9,1.0888232993156648,1088.8232993156648,-0.006630783937679463,-8.526340003252267,False,72
2024-08-03 04:00:00+00:00,2024-08-06 04:00:00+00:00,SHORT,61862.2,55638.1,0.7314625980520236,731.4625980520236,0.10061232869183445,72.71640022333095,True,72
2024-08-23 19:00:00+00:00,2024-08-26 19:00:00+00:00,LONG,63117.5,63610.0,0.9941134414779124,994.1134414779124,0.007802907276112103,6.564038876015351,True,72
2024-09-04 02:00:00+00:00,2024-09-07 02:00:00+00:00,SHORT,56750.9,53789.4,1.0603105570391471,1060.3105570391472,0.05218419443568301,54.059079602291234,True,72
2024-09-07 02:00:00+00:00,2024-09-10 02:00:00+00:00,SHORT,53789.4,56871.1,0.7559561989524357,755.9561989524357,-0.057291957151409,-44.21735759746789,False,72
2024-09-13 20:00:00+00:00,2024-09-16 20:00:00+00:00,LONG,59703.1,57915.5,0.9056573073529757,905.6573073529756,-0.029941493825278775,-28.203521444751292,False,72
2024-09-17 16:00:00+00:00,2024-09-20 16:00:00+00:00,LONG,61111.0,63120.2,1.032550378227484,1032.550378227484,0.032877877959778035,32.70900486881289,True,72
2024-09-20 16:00:00+00:00,2024-09-23 16:00:00+00:00,LONG,63120.2,63589.6,1.0689669926816259,1068.966992681626,0.007436605080465508,6.666724977408164,True,72
2024-09-24 09:00:00+00:00,2024-09-27 09:00:00+00:00,LONG,63820.6,65699.9,1.493986164545143,1493.986164545143,0.02944660501468177,42.20003708730602,True,72
2024-09-27 09:00:00+00:00,2024-09-30 09:00:00+00:00,LONG,65699.9,64284.2,1.3150881940558368,1315.0881940558368,-0.02154797800301067,-29.9155973104012,False,72
2024-10-14 09:00:00+00:00,2024-10-17 09:00:00+00:00,LONG,64404.0,67430.1,1.1594524921956297,1159.4524921956297,0.04698621203651965,53.08693765394025,True,72
2024-10-17 09:00:00+00:00,2024-10-20 09:00:00+00:00,LONG,67430.1,68373.2,0.7668176442287464,766.8176442287464,0.013986335479259093,9.804787650523897,True,72
2024-10-20 09:00:00+00:00,2024-10-23 09:00:00+00:00,LONG,68373.2,66513.6,1.6435001984833961,1643.5001984833962,-0.027197790947330103,-46.671775058427016,False,72
2024-10-28 02:00:00+00:00,2024-10-31 02:00:00+00:00,LONG,67720.0,72372.8,1.7545070653287704,1754.5070653287705,0.06870643827525114,118.44052290910867,True,72
2024-10-31 02:00:00+00:00,2024-11-03 02:00:00+00:00,LONG,72372.8,69009.3,1.2504377813690415,1250.4377813690414,-0.046474642407092204,-59.614174079086794,False,72
2024-11-06 19:00:00+00:00,2024-11-09 19:00:00+00:00,LONG,75237.4,76337.8,0.7094338759471749,709.4338759471749,0.014625704769170689,9.524649771715232,True,72
2024-11-09 19:00:00+00:00,2024-11-12 19:00:00+00:00,LONG,76337.8,88836.2,1.361996292210395,1361.996292210395,0.16372491740657957,221.35833489956207,True,72
2024-11-19 18:00:00+00:00,2024-11-22 18:00:00+00:00,LONG,92904.1,98828.1,0.8064098537149459,806.4098537149459,0.06376467776987238,50.45277264812552,True,72
2024-12-10 18:00:00+00:00,2024-12-13 18:00:00+00:00,SHORT,94505.3,101704.1,0.7904219459858265,790.4219459858265,-0.0761735056129127,-61.157716874303716,False,72
2024-12-15 13:00:00+00:00,2024-12-18 13:00:00+00:00,LONG,102926.4,104883.2,1.1857739531627562,1185.7739531627562,0.019011643271308554,21.120582654144354,True,72
2024-12-19 19:00:00+00:00,2024-12-22 19:00:00+00:00,SHORT,98883.5,95913.5,0.8311151370966042,831.1151370966043,0.030035344622712623,23.965491399333633,True,72
2024-12-22 19:00:00+00:00,2024-12-25 19:00:00+00:00,SHORT,95913.5,98722.6,0.7088915620315592,708.8915620315593,-0.029287847904622355,-21.61257812408834,False,72
2024-12-26 11:00:00+00:00,2024-12-29 11:00:00+00:00,SHORT,95473.6,95130.4,0.8451621305628249,845.1621305628248,0.003594710998642725,2.023919049695115,True,72
2024-12-29 11:00:00+00:00,2025-01-01 11:00:00+00:00,SHORT,95130.4,93307.8,1.3869723308032336,1386.9723308032335,0.019158964957573965,24.908587486019957,True,72
2025-01-01 11:00:00+00:00,2025-01-04 11:00:00+00:00,SHORT,93307.8,97739.9,0.9158171504226504,915.8171504226505,-0.047499780297038274,-44.60009401784273,False,72
2025-01-08 01:00:00+00:00,2025-01-11 01:00:00+00:00,SHORT,97228.0,94556.5,1.2136420270514254,1213.6420270514254,0.027476652816061264,31.89045018781114,True,72
